recipe_id,heat_process,yield
UBME,Unknown,94.77
T5EF,20°C for 60 min,99.62
HOKL,Unknown,94.11
XQW9,Unknown,94.86
45AP,Unknown,90.02
YUGY,Unknown,90.2
H4KQ,Unknown,65.55
B6HE,50°C for 10 min,86.21
ONX7,Unknown,83.47
XZWB,70°C for 10 min,96.86
2WAX,Unknown,97.09
7ION,Unknown,99.31
VHVP,Unknown,99.92
X0NR,50°C for 10 min,90.16
G2DQ,Freezing for 20 min,90.45
YWOK,20°C for 60 min,96.8
L5F8,Freezing for 20 min,95.35
C34B,Freezing for 20 min,94.66
18LG,70°C for 10 min,99.33
UDVZ,50°C for 10 min,92.25
LSWT,Unknown,97.78
Z0GT,Unknown,68.88
NB1F,Unknown,97.16
S42I,Unknown,39.31
LE2U,Unknown,98.31
SIIG,Unknown,98.65
NIUE,Unknown,92.95
NDV5,Steaming,92.44
RR3Q,Unknown,99.32
1LC3,Unknown,96.73
3VLJ,Unknown,98.92
ZMFE,70°C for 10 min,93.51
6U94,50°C for 10 min,90.79
CQHB,Unknown,98.06
RDP0,20°C for 60 min,92.21
FX8X,Unknown,80.16
HBIA,Steaming,93.44
NY6D,Unknown,97.64
QTNE,Freezing for 20 min,97.25
DCC4,Unknown,94.5
SHK5,Unknown,90.88
YAU0,Unknown,96.54
L8SX,70°C for 10 min,91.1
BRNQ,Unknown,94.31
2JXC,Unknown,97.53
WM30,Unknown,94.16
9UDU,Freezing for 20 min,94.95
RCTN,Unknown,99.37
KYNH,70°C for 10 min,95.49
TBXA,Unknown,94.7
1DEG,Unknown,53.57
8C4C,Unknown,94.19
VVZB,Unknown,90.49
OR3F,Unknown,92.39
3R45,70°C for 10 min,96.23
ZHMK,50°C for 10 min,90.81
T63Q,20°C for 60 min,95.14
E1BV,Steaming,90.21
PRJ6,20°C for 60 min,92.66
H5O2,Unknown,95.0
HXRN,Unknown,99.39
YW31,Unknown,22.65
1FB7,Unknown,96.13
T8BU,Unknown,95.85
W9HP,Unknown,96.23
Y8US,Unknown,95.12
GFLH,50°C for 10 min,97.45
K198,Unknown,94.74
4GQ6,Unknown,95.46
N9ML,Unknown,95.31
GBJJ,Unknown,44.53
1JM4,20°C for 60 min,99.05
JK0T,20°C for 60 min,94.16
9Y0R,Unknown,91.56
7BOW,Unknown,95.01
L4CJ,Freezing for 20 min,82.58
FIA0,50°C for 10 min,94.38
ITHN,Unknown,92.9
3B46,Unknown,95.6
E310,Unknown,91.54
0RGU,Unknown,68.71
IHQM,Unknown,98.3
747W,Unknown,93.33
5L87,20°C for 60 min,98.49
A900,Unknown,97.17
GNII,20°C for 60 min,92.67
523C,Unknown,94.7
L81G,Unknown,95.71
LHYD,Freezing for 20 min,96.64
306Q,Steaming,90.42
MT9R,Unknown,99.08
NWGO,20°C for 60 min,97.68
U5ZH,Unknown,93.43
EYPJ,20°C for 60 min,99.24
FQ7A,Unknown,97.59
8RYE,Freezing for 20 min,95.9
24JR,Unknown,97.93
0FAV,70°C for 10 min,98.05
W2HL,Unknown,95.67
BFDN,Unknown,95.17
VWR5,Steaming,99.79
9H2N,70°C for 10 min,96.49
BKKC,Unknown,92.01
SR9U,Unknown,95.37
ETLV,Unknown,72.24
IJL9,Unknown,96.28
GP7J,20°C for 60 min,98.58
N9R1,20°C for 60 min,91.32
ZY58,50°C for 10 min,97.08
LXEH,50°C for 10 min,95.59
G6HV,Unknown,94.35
G5P4,Unknown,91.08
UBHB,Unknown,93.33
J65D,20°C for 60 min,97.67
K7ZX,50°C for 10 min,91.82
IQG3,Unknown,97.97
55R8,Unknown,92.67
GV5S,Unknown,99.62
YFOP,Unknown,90.12
5088,Unknown,97.5
ZJ94,Unknown,92.62
3LYP,50°C for 10 min,90.85
M134,Unknown,99.76
V7QR,Unknown,97.9
5UUX,Unknown,96.38
8YO5,70°C for 10 min,97.78
C9KX,Unknown,96.02
GD31,Unknown,91.6
NX1O,Steaming,92.89
B5QL,Unknown,91.79
RE6D,Unknown,95.26
9Q7P,Freezing for 20 min,92.17
WG8M,50°C for 10 min,95.35
IIV8,Unknown,20.77
4WVK,Unknown,94.03
7UHE,Freezing for 20 min,40.01
1LH6,Unknown,97.9
1ULK,Unknown,91.98
2SXV,Unknown,91.18
27J8,Freezing for 20 min,98.06
ER08,Freezing for 20 min,99.44
ZC6K,Unknown,95.37
EG65,Unknown,92.09
6AWJ,70°C for 10 min,97.7
WXFC,Unknown,93.62
G1UF,Unknown,94.49
9GHH,20°C for 60 min,98.17
3H66,Unknown,94.77
20GQ,Freezing for 20 min,91.01
G5QX,Steaming,99.57
TESV,Unknown,99.35
CSCY,Unknown,95.59
YYYX,50°C for 10 min,99.92
NXCE,Freezing for 20 min,98.32
2Z6L,Unknown,97.59
YY0Y,Steaming,95.08
GEWW,20°C for 60 min,91.83
1POI,Unknown,92.74
K6BU,Unknown,87.35
GZSJ,Unknown,60.58
21MX,Unknown,97.91
78PO,Unknown,94.93
H02L,Unknown,95.4
AIIH,Unknown,97.24
LDCE,Unknown,95.51
TQTD,70°C for 10 min,98.13
0E9K,Unknown,92.66
2Q3Z,Freezing for 20 min,32.53
NTRH,Unknown,45.33
O8WZ,Unknown,92.09
FF7F,Unknown,61.0
RE1B,Unknown,90.16
U9GI,Steaming,89.19
TTB6,Unknown,99.53
KHZF,20°C for 60 min,28.09
7SZJ,50°C for 10 min,69.51
Z2J8,Unknown,97.17
UG2O,Freezing for 20 min,90.46
KGRH,Freezing for 20 min,96.53
CGD7,Unknown,94.35
4WC6,Steaming,98.95
V5F1,Steaming,97.42
YTXP,50°C for 10 min,94.63
GR9U,50°C for 10 min,99.5
7X5L,70°C for 10 min,91.24
FU12,Unknown,63.4
5ITU,Unknown,37.67
6OOB,Freezing for 20 min,96.46
WMSK,Unknown,93.02
0CUH,Unknown,98.05
XS17,70°C for 10 min,91.77
I8EZ,Freezing for 20 min,94.84
5O2L,Unknown,35.8
5KAB,Unknown,99.43
O2WB,50°C for 10 min,92.7
191M,70°C for 10 min,97.67
EFNM,Unknown,94.81
HDXA,Unknown,93.6
OHKM,Unknown,92.85
3XAC,Unknown,98.94
IQ4R,Unknown,96.67
YPHE,70°C for 10 min,91.45
WWLT,Unknown,99.77
6XKT,Steaming,90.21
WAEB,Unknown,91.54
MJCI,50°C for 10 min,95.51
DR8C,Unknown,22.75
E0GV,Unknown,92.61
YYER,Unknown,93.39
Z5QM,Unknown,94.07
M9G8,Unknown,93.09
YD39,Unknown,94.58
FMWD,Unknown,94.42
9X4P,Unknown,92.11
DIIH,Unknown,21.85
IWIV,Freezing for 20 min,98.03
RJKA,Unknown,90.03
BT01,Unknown,97.7
3JCJ,Steaming,99.49
3DHZ,Unknown,96.73
AXJT,Unknown,64.97
DPSC,70°C for 10 min,97.04
2ZZH,Freezing for 20 min,95.74
KGBH,Unknown,30.33
HHJE,20°C for 60 min,97.74
F3JV,Unknown,96.09
S7KC,Unknown,64.28
EQBR,Unknown,34.56
UOPB,Unknown,95.38
PCU2,Steaming,93.16
WO9A,Freezing for 20 min,94.04
OWQO,Unknown,91.1
GR7C,Unknown,98.94
FCS2,Freezing for 20 min,99.63
WH2L,Unknown,48.97
5BZD,Unknown,98.34
NTWF,Unknown,95.24
9CT0,Unknown,93.49
AEJT,Unknown,92.8
SR5R,50°C for 10 min,74.41
ZFK4,Freezing for 20 min,74.58
X2VA,Unknown,95.62
PIRY,Unknown,94.96
9FCT,Unknown,97.16
O34E,Unknown,94.47
Y1LC,Unknown,94.08
6XM3,Unknown,93.95
I1Y4,Unknown,95.66
7OD2,Unknown,99.48
F1KA,Unknown,96.75
SRK4,50°C for 10 min,95.22
0OX8,Freezing for 20 min,91.15
VU08,Freezing for 20 min,98.22
A96P,Unknown,98.88
DMM0,Steaming,94.68
ZPXT,Unknown,98.93
7R65,Unknown,95.06
9CX8,Unknown,90.47
LR8E,Unknown,93.39
MI9N,70°C for 10 min,97.99
GA6S,Unknown,97.91
17IF,Unknown,94.3
B8AA,70°C for 10 min,98.15
GH5O,Unknown,92.99
TNJX,Unknown,93.56
DSQ3,Unknown,92.19
X39R,Freezing for 20 min,90.54
KZ3G,Unknown,99.86
ECYB,Freezing for 20 min,95.68
OYIM,50°C for 10 min,93.66
VFCS,20°C for 60 min,91.27
9FYY,50°C for 10 min,99.71
3MA4,Unknown,91.9
13AT,Unknown,92.3
DPVX,Unknown,98.8
3CHD,Unknown,99.96
0JQH,Unknown,95.07
5SUK,Unknown,99.44
UZ8R,Unknown,95.65
1LT9,Unknown,90.46
XFFA,Unknown,94.21
5SON,50°C for 10 min,46.14
BNDD,Unknown,93.63
HSQB,Unknown,96.6
J9Y8,Unknown,92.11
S1GK,Unknown,87.99
3DW1,Unknown,95.96
3OCT,Unknown,73.3
PGS6,Unknown,95.75
E1FQ,Unknown,99.83
SOJ3,Freezing for 20 min,96.8
ZGNP,Unknown,36.97
JXCO,Unknown,99.03
RVXL,Unknown,98.63
UAVL,Steaming,98.92
54BL,70°C for 10 min,99.53
CFO7,Unknown,97.69
1X74,20°C for 60 min,90.92
Y99H,Freezing for 20 min,31.92
53FR,Unknown,91.75
BYOT,Unknown,93.26
EPIB,Steaming,92.99
8RFJ,20°C for 60 min,94.83
CL2T,Unknown,90.22
31VP,Unknown,92.16
IH7M,Unknown,94.65
JBKX,Unknown,93.23
R3ZP,Unknown,97.89
UMZ2,Unknown,97.9
K8G6,Unknown,63.46
YI67,Unknown,93.98
LRET,Unknown,91.31
2R0N,Unknown,99.22
S5NV,Unknown,97.59
EHRC,Unknown,93.26
IKRC,Unknown,92.29
19SQ,Unknown,96.18
TVLD,Steaming,98.98
0T8W,20°C for 60 min,96.2
3HNP,Freezing for 20 min,34.23
6DWG,20°C for 60 min,97.34
F7HO,Unknown,93.13
MCOH,Unknown,93.04
OYFE,50°C for 10 min,92.14
QJVM,20°C for 60 min,99.14
GSVM,Unknown,96.62
TR5K,50°C for 10 min,98.0
VY9O,50°C for 10 min,61.82
AL33,Freezing for 20 min,99.96
FALU,Unknown,93.86
OGCF,70°C for 10 min,92.62
2DTE,Unknown,97.5
2T74,50°C for 10 min,99.86
1RJQ,Unknown,98.2
B2PG,Unknown,97.71
E4AK,Steaming,90.3
4GAQ,Unknown,91.61
JVLJ,Steaming,99.05
VB2L,Unknown,98.43
WKEY,Unknown,35.23
4OJW,70°C for 10 min,97.05
F40L,Unknown,96.22
L64B,Unknown,99.1
B5IC,Unknown,94.51
U6M5,Unknown,93.12
2DW7,Unknown,56.15
OOPN,Unknown,68.23
55I2,Unknown,96.47
P5CS,Unknown,90.51
33RT,Steaming,94.39
QSHZ,50°C for 10 min,96.75
PSWB,70°C for 10 min,38.75
YHCP,Freezing for 20 min,97.75
8Q8O,Unknown,94.28
78J6,Unknown,94.98
EHFF,Unknown,88.98
IJRI,Unknown,93.94
EZWZ,Unknown,96.74
TKMT,Unknown,91.14
RGNG,Unknown,94.51
9E51,Unknown,98.28
1EUG,Unknown,96.68
GN15,70°C for 10 min,97.31
KDPZ,Unknown,93.44
NVTO,Unknown,92.14
8V0B,50°C for 10 min,91.99
DZPT,Steaming,93.85
5LKO,Unknown,73.08
13XO,Unknown,90.94
U80R,20°C for 60 min,95.85
6N0R,70°C for 10 min,71.57
O24X,20°C for 60 min,27.06
HTK4,Unknown,98.44
41Q4,Unknown,90.09
0A7Z,Unknown,94.09
H2YB,70°C for 10 min,99.17
5HJW,70°C for 10 min,95.52
NG6L,Unknown,98.56
1G5N,Steaming,99.3
CLFN,70°C for 10 min,95.42
82TP,Unknown,59.22
JI1E,20°C for 60 min,98.07
FXTF,Unknown,99.55
4ZMD,Steaming,94.9
WL9Q,Unknown,99.85
JANF,50°C for 10 min,92.51
4QLJ,Unknown,96.41
Y2EC,20°C for 60 min,93.09
RORB,Unknown,95.79
LYY0,Unknown,90.0
2MW7,70°C for 10 min,94.12
NZSJ,Unknown,91.34
58GY,Freezing for 20 min,91.05
VTCX,Unknown,93.65
XNR3,Unknown,92.57
W7ZA,Unknown,97.29
EMQM,Unknown,99.88
SLQL,50°C for 10 min,91.98
3ZSR,Unknown,91.18
XPV8,Unknown,98.3
1QGC,Freezing for 20 min,98.44
DWSU,Unknown,96.22
17MY,Unknown,90.75
LDL1,Unknown,93.29
N4CC,Unknown,97.04
LD18,Steaming,91.84
8545,20°C for 60 min,99.66
33JW,Unknown,97.42
X0LS,Unknown,95.86
7BLM,Unknown,99.17
W7I0,Unknown,91.83
HA3P,Unknown,99.41
7PCJ,Unknown,93.55
VR3N,Unknown,43.91
AEKL,70°C for 10 min,96.42
8Z4J,50°C for 10 min,91.19
LS04,20°C for 60 min,98.26
BWGH,50°C for 10 min,96.07
XBZA,Unknown,97.92
0YRD,Unknown,93.39
7JQA,70°C for 10 min,91.45
FQI2,Unknown,42.66
AZR7,Unknown,90.06
QZKZ,70°C for 10 min,92.97
0H4R,Freezing for 20 min,90.78
ZA9N,Freezing for 20 min,91.73
9C2T,Steaming,98.85
W1X4,Unknown,92.67
SU71,Unknown,97.86
3BHJ,Freezing for 20 min,94.13
49X9,Unknown,95.14
L1IF,Unknown,96.08
US5H,Unknown,34.7
HAKF,Unknown,96.62
Z8JE,Unknown,97.3
OLFZ,Unknown,98.53
JLQ6,Unknown,94.7
PA95,Unknown,24.29
NNZ1,Unknown,92.32
1KJ3,20°C for 60 min,98.25
KQYD,50°C for 10 min,94.37
LTXN,Unknown,99.84
DNLX,Unknown,95.66
GAVV,Unknown,82.12
NAWI,Unknown,97.83
527P,Unknown,98.99
64XI,Unknown,94.82
CVTW,Freezing for 20 min,82.66
D15O,Unknown,96.27
KJKF,20°C for 60 min,93.6
5DX8,Unknown,94.18
AZUN,Unknown,66.88
ERM5,20°C for 60 min,90.81
PNYL,Unknown,90.82
KE79,Unknown,99.33
6AU9,Unknown,71.59
VXO0,Unknown,90.7
26YC,Unknown,99.0
GFMC,Freezing for 20 min,94.79
4V21,Unknown,38.96
DKNW,20°C for 60 min,93.48
P4O7,Unknown,94.8
IIRR,Unknown,92.62
ECG8,Unknown,96.54
R59E,Steaming,91.73
ZS17,Freezing for 20 min,92.41
BMTY,Unknown,93.38
PLSG,50°C for 10 min,92.23
YTFD,Unknown,97.64
QX9S,Unknown,99.44
PH2V,70°C for 10 min,95.16
VNXD,Unknown,93.64
78N2,Unknown,94.47
TCU2,Unknown,94.47
SK9E,Unknown,93.38
QRO6,Unknown,90.25
ZXT3,50°C for 10 min,23.3
2CP9,Unknown,93.48
HDBM,Unknown,98.44
OKZ5,50°C for 10 min,47.48
VJPQ,70°C for 10 min,91.77
UR8T,Unknown,99.02
TAGD,50°C for 10 min,39.5
6YFY,Unknown,96.12
SMO8,Steaming,96.33
IBLK,Freezing for 20 min,90.04
ITI7,Unknown,92.69
EY9W,Freezing for 20 min,91.26
A9I4,Unknown,92.92
901X,50°C for 10 min,98.25
JJHK,Unknown,96.52
OZ9D,70°C for 10 min,95.21
8L4G,Unknown,98.3
CJGN,50°C for 10 min,99.83
QYUW,Unknown,95.73
E3YI,Unknown,92.89
CAC0,Unknown,91.53
0UBW,Unknown,96.55
CY4D,Steaming,94.68
ZHPX,Unknown,43.93
ZUO8,Unknown,96.09
DXMP,Unknown,94.23
RBIY,Unknown,98.43
0VMD,Unknown,98.63
KIKD,Unknown,91.23
DP4C,Unknown,91.04
YEZW,Unknown,99.88
H41S,Unknown,93.92
ZELI,Steaming,96.39
W44Q,Steaming,90.99
PBX1,Unknown,97.75
4L33,Unknown,96.5
QZA4,Steaming,91.6
OD8T,Unknown,92.31
LVEA,50°C for 10 min,99.6
UQPB,Unknown,97.92
TWFM,20°C for 60 min,96.7
ADLO,50°C for 10 min,23.91
0TES,50°C for 10 min,90.17
P3TD,Unknown,99.48
WBFC,Unknown,98.17
MIYM,Unknown,98.41
ENO9,Unknown,93.32
UZFK,Unknown,90.08
7EG2,20°C for 60 min,99.91
6QPB,Unknown,93.28
D8LZ,Steaming,98.1
2G4T,Unknown,90.81
YFN1,50°C for 10 min,98.84
BUI9,Unknown,92.84
GVYW,Unknown,91.25
8PDT,70°C for 10 min,96.78
03LB,Unknown,99.58
ZVEA,Unknown,37.85
PX2U,Unknown,97.22
YJPK,Freezing for 20 min,98.01
XZYT,Unknown,93.53
633W,Unknown,97.93
Z3U7,Unknown,90.5
UTUR,Unknown,96.02
L0KY,Freezing for 20 min,91.79
8PZR,Unknown,98.32
BN1N,50°C for 10 min,93.74
FTEW,Unknown,99.13
9RRK,Unknown,97.56
6EM3,Unknown,97.93
DMYS,Unknown,97.84
4UUX,Unknown,95.85
L8QY,Unknown,93.36
FNHU,Unknown,92.14
0QLH,20°C for 60 min,99.58
1W6Q,Unknown,91.07
321U,Unknown,92.31
GYJF,Unknown,99.62
5C54,Unknown,96.56
45VZ,Unknown,90.62
FKQJ,Steaming,98.09
7AWH,Unknown,99.22
6CKC,Freezing for 20 min,96.01
MBBM,Unknown,27.93
Y99M,Unknown,97.09
XPO0,Unknown,90.48
LYGB,Unknown,98.37
6HZJ,50°C for 10 min,92.56
6ZVY,Unknown,95.84
ZBZS,Steaming,90.37
XLGE,20°C for 60 min,92.34
GS3Z,Unknown,90.46
LHHS,Unknown,99.45
PYK4,Unknown,26.35
QLL1,Steaming,99.69
NY2I,Unknown,94.68
A73Y,Freezing for 20 min,99.17
0DDS,Unknown,94.23
PXOY,20°C for 60 min,92.29
L4UX,Unknown,94.58
3DZJ,50°C for 10 min,90.18
XKLL,50°C for 10 min,96.91
8Q7L,Unknown,99.92
XFBU,50°C for 10 min,92.38
W33X,Unknown,90.6
RLMF,Unknown,99.47
C404,Unknown,98.77
2XO0,Unknown,95.5
VK8R,Steaming,94.85
04L6,Unknown,94.57
U6O2,Unknown,91.54
ONJO,Unknown,98.26
SH4X,70°C for 10 min,91.14
TQ0I,Unknown,94.46
0UQC,70°C for 10 min,99.84
STES,Unknown,92.19
AYS2,50°C for 10 min,95.65
ILTR,70°C for 10 min,95.94
VPNF,Unknown,95.82
Y7SW,Unknown,99.94
6TYF,Unknown,94.06
57KW,Unknown,95.6
04LS,Unknown,91.21
6ZJ6,Unknown,96.7
06WY,70°C for 10 min,90.65
EZ3R,Unknown,36.99
687J,Unknown,93.96
MNRG,Unknown,92.7
TPWE,Freezing for 20 min,97.7
62EL,Unknown,95.1
QEX2,Steaming,97.88
SJ5K,Unknown,77.22
BAN3,Unknown,92.38
PYUR,20°C for 60 min,98.29
X1OW,Unknown,96.56
JYUW,Unknown,91.49
0MR9,Unknown,91.36
VZ8F,Unknown,99.7
5J8D,20°C for 60 min,94.61
SYEK,Unknown,98.72
HLE2,70°C for 10 min,71.96
Z4VQ,Unknown,91.89
QSRG,Unknown,91.29
EHFG,Unknown,95.29
7TO0,20°C for 60 min,96.89
AAOK,70°C for 10 min,93.58
86UK,Unknown,91.02
389I,Unknown,95.25
4XXX,70°C for 10 min,98.49
4S17,Unknown,92.83
G15N,Unknown,97.9
CCA0,Unknown,96.69
BFH1,Steaming,97.66
0QTL,20°C for 60 min,99.63
A335,Unknown,95.69
CCQ4,20°C for 60 min,83.99
NKT3,Freezing for 20 min,95.93
WPRO,Unknown,94.05
0JU5,Unknown,67.71
75C4,Unknown,97.91
2V12,Unknown,92.6
0KGP,Unknown,95.15
ICRO,Unknown,22.21
HKY8,Unknown,96.59
5HE0,Unknown,97.05
T9QZ,20°C for 60 min,93.8
L99A,Unknown,93.07
3BBK,70°C for 10 min,93.86
Z45W,Unknown,91.18
QOKX,Unknown,93.9
LHPL,70°C for 10 min,57.75
AFHR,Unknown,95.25
K6RV,Unknown,55.44
C8V0,Unknown,97.87
MD9P,Unknown,92.45
B7Z3,Unknown,97.37
YBHJ,Unknown,95.27
ME03,50°C for 10 min,91.8
WKRW,Unknown,90.03
SQXI,Unknown,93.42
Z4DI,Unknown,95.1
F9T2,Freezing for 20 min,98.76
9MR9,Unknown,98.74
C9I0,20°C for 60 min,94.7
9EEP,70°C for 10 min,92.91
SY9R,Unknown,94.0
PO78,Unknown,90.33
Y8WA,Unknown,99.39
8DN9,Unknown,91.99
V2IK,70°C for 10 min,97.15
LMSL,Unknown,97.7
JOJU,20°C for 60 min,94.63
K5A2,Unknown,58.52
67U0,Unknown,92.72
NTXL,50°C for 10 min,99.86
1SOR,Steaming,99.6
Z4KT,Unknown,98.38
JRWX,Unknown,99.91
Z2V8,Unknown,92.54
1L6S,Unknown,91.8
598A,Unknown,71.01
0DZN,Unknown,77.32
1I9Y,Unknown,97.86
O1N6,Unknown,97.01
WF1C,Unknown,82.75
YCUE,Steaming,93.9
KBYT,Freezing for 20 min,99.96
E1UL,Unknown,93.71
L6I5,Unknown,96.77
8L8G,Unknown,92.8
MD2K,50°C for 10 min,99.88
64WP,Freezing for 20 min,97.68
HD5D,Unknown,91.53
YOB2,Unknown,98.89
PVM3,Unknown,93.66
B5OB,Unknown,98.12
M6DQ,Freezing for 20 min,99.99
5NH9,Unknown,95.35
OPPW,Unknown,92.93
XAPL,70°C for 10 min,93.22
BXWJ,Unknown,97.95
VFWX,Steaming,90.1
8GNW,Unknown,99.73
QFSR,Unknown,99.65
WZD2,Steaming,93.15
TDSN,Steaming,94.57
8RPI,Unknown,90.16
1PRW,Unknown,98.62
N46R,20°C for 60 min,95.23
TRY9,Unknown,92.37
3JOC,Unknown,95.78
FC5U,Unknown,90.38
616L,20°C for 60 min,23.66
WETK,20°C for 60 min,93.29
KGW3,50°C for 10 min,93.24
10CT,Unknown,95.63
0P4V,Unknown,99.05
VBDE,Unknown,97.55
MZ8M,Unknown,90.41
TYBW,50°C for 10 min,98.5
413J,Unknown,98.89
SK7N,Freezing for 20 min,95.27
OZEQ,Unknown,95.76
8PPG,Unknown,98.23
7VKD,Unknown,98.89
75EE,Unknown,96.38
DLG9,Unknown,94.64
C234,50°C for 10 min,97.65
KUPY,Unknown,93.5
44EB,50°C for 10 min,94.36
R58Y,50°C for 10 min,90.37
G0UV,Freezing for 20 min,94.37
OXGB,50°C for 10 min,99.2
S34H,70°C for 10 min,97.65
XBT9,Freezing for 20 min,86.55
NSPL,70°C for 10 min,99.41
40MA,Unknown,97.97
85M0,Steaming,95.92
XXWS,70°C for 10 min,96.65
B4V9,Unknown,94.78
FVSC,Unknown,99.65
KQ5E,Unknown,29.12
JW9J,20°C for 60 min,54.43
1GQ9,70°C for 10 min,93.43
C0PA,20°C for 60 min,85.22
UMP8,Unknown,46.52
COM4,Unknown,96.6
MA7O,Unknown,42.45
KJS9,Unknown,98.65
3JHZ,Unknown,91.86
LK89,Unknown,91.93
U84J,Unknown,91.79
EHCN,Unknown,98.01
C9ZW,50°C for 10 min,95.11
CWET,Unknown,91.51
5R12,Steaming,93.48
MYLG,20°C for 60 min,90.52
19K4,Freezing for 20 min,94.73
5XTZ,Unknown,91.76
AF8U,Unknown,93.36
KJPE,70°C for 10 min,97.42
YO99,20°C for 60 min,94.27
YKB0,Unknown,94.05
K9HA,Unknown,99.49
YU3O,Unknown,77.59
U8SE,Unknown,93.61
MWWG,Unknown,99.95
1RKO,Unknown,53.83
R9HS,Unknown,90.54
BD23,Unknown,98.89
4KTW,Unknown,97.3
P5E1,Unknown,94.67
EA46,Unknown,72.5
PS5N,Unknown,93.78
0I9R,20°C for 60 min,99.91
Y2NG,Steaming,91.07
LWG5,70°C for 10 min,90.63
KD0Z,Unknown,95.34
HF11,Freezing for 20 min,90.27
LV4C,Unknown,94.06
O8X7,Unknown,98.65
OHNH,Freezing for 20 min,90.59
LYQU,70°C for 10 min,97.32
EADS,Unknown,21.65
MRX3,Steaming,99.66
2QJ8,70°C for 10 min,93.99
9NWY,Unknown,28.46
FG6K,70°C for 10 min,36.8
VWYO,50°C for 10 min,96.96
TBAN,70°C for 10 min,94.19
TJZQ,Unknown,96.15
7UQH,70°C for 10 min,94.48
NK3K,50°C for 10 min,96.84
RPXZ,Freezing for 20 min,36.99
ETM7,50°C for 10 min,95.41
2WBZ,Unknown,95.24
M1EL,Unknown,94.06
VN4R,70°C for 10 min,93.05
U2I6,70°C for 10 min,92.25
AH24,70°C for 10 min,91.78
N8RN,Unknown,98.34
MGOX,Steaming,90.74
KMF4,Unknown,94.45
9N7H,70°C for 10 min,99.29
KOOH,Steaming,98.93
YSYI,Steaming,94.54
EISX,Unknown,39.21
I7VD,Unknown,93.51
TPHR,Unknown,91.73
KV9S,Unknown,92.38
6I74,Unknown,66.04
KE50,Unknown,94.03
W71I,70°C for 10 min,99.85
GHXJ,Unknown,90.92
OMYI,Unknown,21.64
URKF,20°C for 60 min,95.69
OGY7,Unknown,94.92
Y362,20°C for 60 min,93.16
IR6J,Unknown,92.05
TXQO,Unknown,90.28
C5H2,Unknown,99.19
A8SB,Unknown,94.93
XAV7,Freezing for 20 min,90.24
VIWA,20°C for 60 min,97.2
CY3S,Unknown,96.0
E8MD,Unknown,93.12
XG77,Unknown,91.83
NBE7,Unknown,95.96
EHPB,Unknown,90.77
UYIK,Unknown,94.97
HC7I,Unknown,91.76
P56R,20°C for 60 min,41.73
MV3P,Unknown,96.12
NXC9,Unknown,96.26
28U6,Freezing for 20 min,42.68
W0S4,Unknown,99.5
FPXX,Unknown,54.51
RKK0,70°C for 10 min,97.16
NVKQ,Freezing for 20 min,98.46
3TKC,Unknown,91.03
635P,Unknown,98.84
ZFHK,20°C for 60 min,96.34
QY6P,Unknown,98.32
81S4,Unknown,92.81
POD3,70°C for 10 min,96.62
JD51,Unknown,55.83
2C4F,Freezing for 20 min,94.76
WWJ0,Unknown,95.12
G3VQ,Unknown,98.35
F7OC,Unknown,99.32
3PW2,Unknown,94.12
Y41S,Unknown,73.98
STU9,Unknown,98.83
923E,Unknown,95.79
9M5E,Unknown,95.5
0YCT,Unknown,93.41
7ET5,Unknown,98.95
66TS,20°C for 60 min,91.63
DX57,Unknown,91.01
MVJU,Unknown,99.95
FBT9,Unknown,97.3
CD20,Unknown,96.65
G07K,Steaming,96.82
317Y,Unknown,93.62
ENNU,Freezing for 20 min,98.18
3O0S,70°C for 10 min,94.9
I74S,Unknown,90.45
D79C,Unknown,92.81
JYWF,Unknown,95.09
GHPH,Unknown,94.84
F5B0,Steaming,98.55
FYOH,Unknown,90.54
NMAN,Unknown,93.91
8SCH,Unknown,67.66
Q2HY,Unknown,97.54
CMH3,Unknown,40.79
8Z4T,Unknown,92.02
WXWM,Unknown,92.87
C4CZ,70°C for 10 min,92.17
ERDC,Freezing for 20 min,91.61
FEA9,Unknown,94.06
XQUX,Unknown,97.33
NPHM,Unknown,95.82
U1TP,Unknown,94.86
ZIBO,Unknown,92.69
90VE,70°C for 10 min,99.13
3C44,Unknown,93.3
I69E,Unknown,98.65
33T8,Unknown,93.23
QDE8,Unknown,94.07
G7DP,20°C for 60 min,95.98
1GUP,Unknown,91.33
C8TE,20°C for 60 min,98.47
HIT8,Unknown,90.1
UKR0,Unknown,90.8
H4OD,Unknown,98.35
CMEJ,Unknown,98.4
9UCU,Unknown,90.26
475I,Unknown,96.57
YG0D,Unknown,99.85
35QS,20°C for 60 min,94.23
PBPP,Unknown,95.12
1KDF,Unknown,95.18
EOFM,Unknown,93.24
OBWD,Unknown,99.54
XZL4,Steaming,92.85
1BPI,Unknown,92.57
JHLO,Unknown,92.93
KVWB,Steaming,30.31
2N32,Unknown,92.96
K3K4,50°C for 10 min,91.64
8661,Unknown,84.07
N1DP,Freezing for 20 min,60.31
AM4D,Unknown,91.64
DEOS,Unknown,83.86
6BH9,Unknown,91.03
K834,Unknown,99.82
RLSZ,Unknown,96.08
9OMI,Unknown,99.25
CEXO,50°C for 10 min,97.46
WEX5,Unknown,91.12
PB53,20°C for 60 min,23.47
OZK7,Unknown,97.33
Y6ZO,Unknown,98.99
1CN7,Steaming,93.51
YFJW,Unknown,91.86
